Odometry Data Logging:
 Format 
 Double x; 
 Double y; 
 Double z; 

[0, 0, 0;
 -39.330364, -171.16417, 19.071903;
 -39.602249, -171.10077, 19.035839;
 -39.708157, -171.02451, 19.040775;
 -39.801872, -171.26894, 19.102524;
 -39.827381, -171.45641, 19.217466;
 -40.02174, -171.72592, 19.259977;
 -40.149918, -172.03661, 19.333483;
 -40.2225, -172.18248, 19.373962;
 -40.423088, -172.40244, 19.407539;
 -40.54311, -172.69939, 19.499779;
 -40.68317, -172.94992, 19.57115;
 -40.78056, -173.1707, 19.617624;
 -40.883823, -173.14746, 19.610626;
 -41.297546, -173.4549, 19.685389;
 -41.479214, -173.75563, 19.763697;
 -41.777405, -174.05814, 19.82917;
 -42.105434, -174.32552, 19.86413;
 -42.254986, -174.59789, 19.965471;
 -42.60421, -174.93489, 20.023104;
 -43.140091, -175.25824, 20.075291;
 -43.334419, -175.52179, 20.166218;
 -43.482983, -175.70686, 20.208277;
 -43.856361, -175.8705, 20.260733;
 -43.954651, -176.20042, 20.364906;
 -44.288235, -176.84015, 20.462055;
 -44.542511, -177.06908, 20.499779;
 -44.823505, -177.15266, 20.502905;
 -45.078041, -177.30368, 20.541122;
 -45.498363, -177.34161, 20.516684;
 -45.849663, -177.4102, 20.499319;
 -46.03196, -177.41125, 20.500114;
 -46.292725, -177.44698, 20.50802;
 -46.55381, -177.51109, 20.513384;
 -46.815758, -177.52388, 20.513117;
 -47.078934, -177.7964, 20.562628;
 -47.362885, -177.82465, 20.562666;
 -47.426281, -177.86333, 20.581272;
 -47.514786, -177.8833, 20.590149;
 -47.623089, -177.84523, 20.592257;
 -47.685802, -177.87572, 20.582607;
 -47.744907, -177.90654, 20.590479;
 -47.755013, -177.96729, 20.583693;
 -47.814999, -178.04129, 20.602573;
 -47.866318, -178.16768, 20.64303;
 -47.913849, -178.20746, 20.643902;
 -47.950153, -178.33009, 20.685047;
 -48.155239, -178.30005, 20.664934;
 -48.271137, -178.37572, 20.677803;
 -48.33625, -178.4769, 20.704203;
 -49.012474, -178.4882, 20.691891;
 -49.660641, -178.76318, 20.718208;
 -50.238949, -178.97485, 20.745716;
 -50.390961, -179.09331, 20.766632;
 -50.476913, -179.2021, 20.785706;
 -51.094227, -179.2691, 20.80394;
 -51.495087, -179.41959, 20.801308;
 -51.664268, -179.59062, 20.811975;
 -51.935173, -179.7106, 20.80345;
 -52.003475, -179.74098, 20.797165;
 -51.995384, -179.76265, 20.819069;
 -51.990528, -179.8206, 20.783457;
 -52.018097, -179.87767, 20.803185;
 -52.105186, -180.12233, 20.854618;
 -52.193058, -180.24203, 20.876978;
 -52.191154, -180.34477, 20.885782;
 -52.445988, -180.51573, 20.894657;
 -52.599838, -180.43996, 20.879732;
 -52.710281, -180.32927, 20.863764;
 -52.766685, -180.45509, 20.896704;
 -53.002975, -180.5983, 20.912443;
 -53.153923, -180.76299, 20.960098;
 -53.644554, -180.90607, 20.976509;
 -53.677101, -180.95206, 20.984758;
 -53.930031, -181.19818, 21.004316;
 -54.019234, -181.31061, 21.017794;
 -54.074368, -181.63576, 21.117853;
 -54.322075, -181.81929, 21.118309;
 -54.351486, -182.07773, 21.145702;
 -54.248596, -182.19398, 21.186749;
 -54.396374, -182.19524, 21.188147;
 -54.520782, -182.29277, 21.209768;
 -54.642094, -182.48462, 21.213154;
 -54.94511, -182.52437, 21.239115;
 -54.979538, -183.18683, 21.462254;
 -54.992954, -183.38586, 21.459286;
 -55.129189, -183.61903, 21.553022;
 -55.261467, -183.99564, 21.651375;
 -55.589638, -184.24002, 21.709305;
 -55.71088, -184.58194, 21.835415;
 -56.450386, -184.87772, 21.96591;
 -57.296413, -185.23145, 22.068432;
 -57.740711, -185.74348, 22.179193;
 -58.507252, -186.08946, 22.189186;
 -58.644577, -186.19589, 22.180067;
 -58.889015, -186.11333, 22.183178;
 -59.217915, -186.29788, 22.268501;
 -59.443024, -186.46762, 22.308531;
 -60.149548, -186.75909, 22.377224;
 -60.659664, -187.17752, 22.441477;
 -61.135582, -187.52423, 22.499538;
 -61.271469, -188.08978, 22.633459;
 -61.737553, -188.33736, 22.683992;
 -61.857285, -188.47791, 22.750235;
 -61.989071, -188.58907, 22.785591;
 -62.151024, -188.83731, 22.863497;
 -62.483128, -189.07712, 22.913639;
 -62.936974, -189.01753, 22.871237;
 -63.175552, -189.2043, 22.909893;
 -63.281361, -189.21045, 22.908436;
 -63.389755, -189.11987, 22.902203;
 -63.526489, -189.25107, 22.945448;
 -63.858482, -189.34698, 23.01333;
 -64.052864, -189.54988, 23.132151;
 -64.13723, -189.75455, 23.258495;
 -64.211151, -189.94957, 23.377172;
 -64.20929, -190.21707, 23.486349;
 -64.203873, -190.30888, 23.559549;
 -64.334511, -190.37061, 23.615046;
 -64.417931, -190.54964, 23.683397;
 -64.668724, -190.70801, 23.731159;
 -65.233627, -191.02954, 23.858221;
 -65.392502, -191.3045, 23.921381;
 -65.933403, -191.40045, 24.003492;
 -66.250397, -191.63896, 24.04962;
 -66.591446, -191.70013, 24.106649;
 -66.94809, -191.76024, 24.097046;
 -67.291634, -191.9437, 24.124386;
 -67.524605, -192.12532, 24.125654;
 -67.896454, -192.19928, 24.136309;
 -68.10611, -192.34552, 24.199903;
 -68.130066, -192.45335, 24.230215;
 -68.333267, -192.461, 24.237261;
 -68.750954, -192.59372, 24.25705;
 -69.081245, -192.71971, 24.258276;
 -69.333687, -192.88214, 24.28594;
 -69.611137, -193.06493, 24.31288;
 -69.867538, -193.12077, 24.352217;
 -70.03299, -193.19246, 24.363071;
 -70.010277, -193.27014, 24.382399;
 -70.177216, -193.34703, 24.425184;
 -70.387596, -193.31018, 24.402449;
 -70.601318, -193.46027, 24.457289;
 -70.928818, -193.82147, 24.599277;
 -71.543304, -193.98286, 24.618387;
 -71.615616, -193.98309, 24.604422;
 -71.767845, -194.10489, 24.648472;
 -71.863693, -194.19719, 24.697792;
 -71.883377, -194.32698, 24.714468;
 -71.877457, -194.46158, 24.76305;
 -72.027512, -194.56725, 24.810562;
 -71.960129, -194.47736, 24.776087;
 -72.432388, -194.57045, 24.796129;
 -72.423424, -194.62552, 24.826647;
 -72.557709, -194.8167, 24.912226;
 -72.690552, -194.82648, 24.914291;
 -72.638367, -194.92673, 24.929729;
 -72.74823, -194.98251, 24.951538;
 -72.899254, -195.03531, 24.976969;
 -72.723709, -195.16368, 25.010248;
 -72.861855, -195.33606, 25.084135;
 -72.878265, -195.50597, 25.133898;
 -73.103271, -195.52365, 25.139435;
 -73.252663, -195.53464, 25.181414;
 -73.201614, -195.5712, 25.182215;
 -73.338478, -195.63023, 25.184284;
 -73.450829, -195.70149, 25.212542;
 -73.556061, -195.83467, 25.241322;
 -73.546593, -195.90349, 25.246832;
 -73.505005, -195.94019, 25.241447;
 -73.557159, -195.99773, 25.265127;
 -73.588387, -196.04283, 25.28105;
 -73.525864, -196.04788, 25.2922;
 -73.459427, -196.04814, 25.293024;
 -73.522026, -196.05478, 25.308439;
 -73.491386, -196.07234, 25.311695;
 -73.443062, -196.09647, 25.319954;
 -73.421684, -196.10388, 25.312927;
 -73.401573, -196.08647, 25.315248;
 -73.382835, -196.18253, 25.330406;
 -73.398529, -196.26624, 25.370626;
 -73.391975, -196.34717, 25.401348;
 -73.442986, -196.40811, 25.442884;
 -73.470947, -196.49913, 25.479509;
 -73.475212, -196.61411, 25.472826;
 -73.49295, -196.70403, 25.502892;
 -73.608459, -196.79308, 25.512354;
 -73.618256, -196.90086, 25.50938;
 -73.681732, -196.98163, 25.506258;
 -73.641296, -197.08501, 25.485802;
 -73.592758, -197.16335, 25.46242;
 -73.636864, -197.23434, 25.47963;
 -73.580437, -197.347, 25.486887;
 -73.627945, -197.4521, 25.495363;
 -73.670784, -197.55746, 25.526417;
 -73.57785, -197.62401, 25.543383;
 -73.469452, -197.70486, 25.571184;
 -73.439507, -197.76405, 25.584455;
 -73.488342, -197.81918, 25.606024;
 -73.460548, -197.92577, 25.645536;
 -73.528328, -198.00177, 25.694214;
 -73.572899, -198.03253, 25.709972;
 -73.560066, -198.13879, 25.741777;
 -73.584656, -198.22678, 25.765669;
 -73.784042, -198.31044, 25.7775;
 -73.770111, -198.34155, 25.792271;
 -73.875771, -198.45242, 25.825806;
 -74.050751, -198.59219, 25.873058;
 -74.173149, -198.60287, 25.91115;
 -74.322784, -198.61363, 25.962036;
 -74.757721, -198.63528, 25.978674;
 -74.979355, -198.72734, 26.015984;
 -75.032852, -198.76096, 26.032715;
 -75.268021, -198.91524, 26.048569;
 -75.54393, -199.05119, 26.101702;
 -75.743385, -199.1461, 26.140825;
 -75.892952, -199.26086, 26.190681;
 -76.109657, -199.44919, 26.220407;
 -76.28363, -199.65721, 26.270111;
 -76.423561, -199.81287, 26.308031;
 -76.664864, -199.98482, 26.388357;
 -76.875214, -200.15211, 26.433577;
 -77.153107, -200.28433, 26.470999;
 -77.428635, -200.41824, 26.489338;
 -77.64325, -200.59761, 26.554693;
 -77.793129, -200.76694, 26.621952;
 -77.977394, -200.85152, 26.655985;
 -78.127686, -200.95117, 26.687927;
 -78.362297, -201.09215, 26.710331;
 -78.452385, -201.1134, 26.744724;
 -78.623253, -201.20517, 26.770729;
 -78.782295, -201.25905, 26.805105;
 -78.925423, -201.32799, 26.837078;
 -78.997665, -201.39929, 26.866966;
 -79.211037, -201.49156, 26.890322;
 -79.346581, -201.56033, 26.910582;
 -79.420082, -201.64017, 26.946342;
 -79.464592, -201.68341, 26.951635;
 -79.470543, -201.7038, 26.963247;
 -79.590515, -201.80621, 27.007576;
 -79.70356, -201.9136, 27.041882;
 -79.796318, -201.98944, 27.058416;
 -80.129547, -202.15135, 27.070839;
 -80.233917, -202.16229, 27.084814;
 -80.465149, -202.26152, 27.120178;
 -80.572182, -202.29707, 27.158066;
 -80.6101, -202.32466, 27.15749;
 -80.639854, -202.37781, 27.130939;
 -80.775909, -202.40511, 27.139774;
 -80.869911, -202.44212, 27.178368;
 -81.198967, -202.56758, 27.198484;
 -81.208458, -202.6476, 27.218002;
 -81.187729, -202.55888, 27.184105;
 -81.342659, -202.84996, 27.298758;
 -81.569008, -202.98564, 27.34082;
 -81.808472, -203.06256, 27.360128;
 -82.067314, -203.14188, 27.385939;
 -82.409042, -203.15623, 27.400726;
 -82.695358, -203.18655, 27.394852;
 -82.951897, -203.46529, 27.506012;
 -83.234207, -203.6937, 27.622541;
 -83.583984, -203.74945, 27.616703;
 -83.898056, -203.95854, 27.676392;
 -84.186058, -203.89665, 27.639854;
 -84.506676, -203.98055, 27.712763;
 -84.830544, -204.09641, 27.777716;
 -85.087212, -204.24641, 27.864176;
 -85.518616, -204.49278, 27.939253;
 -85.920937, -204.57091, 27.967163;
 -86.668953, -205.85503, 28.319836;
 -86.650925, -205.88164, 28.310431;
 -86.658165, -205.84831, 28.296589;
 -86.669655, -205.88957, 28.301056;
 -86.633858, -205.92653, 28.290113;
 -86.691711, -205.91801, 28.2934;
 -86.643845, -205.93793, 28.268518;
 -86.625031, -205.94238, 28.274897;
 -86.773468, -206.06258, 28.335443;
 -86.737091, -206.02287, 28.289198;
 -86.681122, -205.97748, 28.266586;
 -86.795792, -206.22995, 28.392014;
 -87.242889, -206.51346, 28.480577;
 -87.404297, -206.45731, 28.474016;
 -87.728691, -206.5433, 28.504913;
 -87.847435, -206.52368, 28.533552;
 -87.910294, -206.54582, 28.534376;
 -88.126328, -206.64532, 28.579023;
 -88.290573, -206.62796, 28.578585;
 -88.39402, -206.66385, 28.551815;
 -88.46228, -206.76912, 28.61611;
 -88.549042, -206.83041, 28.662882;
 -88.644089, -206.74579, 28.624189;
 -88.690269, -206.79686, 28.606133;
 -88.664787, -206.83717, 28.60359;
 -88.664589, -206.79225, 28.58857;
 -88.609108, -206.8195, 28.593634;
 -88.605156, -206.82803, 28.600729;
 -88.753136, -207.00084, 28.683722;
 -88.765182, -207.03165, 28.687456;
 -88.906372, -207.15479, 28.76709;
 -89.056099, -207.14854, 28.796366;
 -89.039146, -207.17909, 28.813633;
 -89.089134, -207.13826, 28.755028;
 -89.233963, -207.19228, 28.800299;
 -89.807663, -207.13651, 28.793425;
 -89.997749, -207.13594, 28.865582;
 -90.220039, -207.19243, 28.900906;
 -90.314117, -207.13376, 28.889912;
 -90.456047, -207.18474, 28.917892;
 -90.545067, -207.19699, 28.961622;
 -90.680626, -207.21159, 28.975405;
 -90.891495, -207.19228, 29.00485;
 -90.958969, -207.20203, 29.01082;
 -91.018387, -207.18568, 29.010641;
 -91.082703, -207.22023, 29.040897;
 -91.0382, -207.23938, 29.003017;
 -91.07724, -207.35249, 29.028818;
 -91.137962, -207.37225, 29.045048;
 -91.212898, -207.38704, 29.055157;
 -91.299591, -207.40474, 29.070467;
 -91.35733, -207.55563, 29.146296;
 -91.50351, -207.53893, 29.145119;
 -91.632751, -207.51888, 29.127956;
 -91.668961, -207.33081, 29.028061;
 -91.848267, -207.2123, 29.004988;
 -92.006584, -207.26114, 29.051197;
 -92.136383, -207.24155, 29.10548;
 -92.273689, -207.32979, 29.197985;
 -92.356987, -207.41316, 29.249205;
 -92.568817, -207.45993, 29.284668;
 -92.796967, -207.53328, 29.357744;
 -92.983482, -207.72946, 29.45447;
 -93.169502, -207.77063, 29.518692;
 -93.359207, -207.82419, 29.578056;
 -93.449944, -207.9295, 29.648504;
 -93.611214, -208.06181, 29.735563;
 -93.810081, -208.06046, 29.7565;
 -93.898872, -208.05679, 29.759489;
 -94.036064, -208.11845, 29.781937;
 -94.196602, -208.12257, 29.803497;
 -94.25959, -208.02264, 29.770056;
 -94.393387, -207.99638, 29.825609;
 -94.499741, -208.21555, 29.975983;
 -94.627747, -208.25853, 29.969988;
 -94.775787, -208.2408, 29.989038;
 -94.924965, -208.22517, 30.045483;
 -94.503853, -208.17793, 30.009836;
 -94.587311, -208.15205, 30.026279;
 -94.703537, -208.19838, 30.073256;
 -94.877762, -208.15036, 30.092749;
 -94.964859, -208.18823, 30.127703;
 -95.168991, -208.13725, 30.149075;
 -95.252785, -208.1534, 30.159506;
 -95.478607, -208.12486, 30.211948;
 -95.620796, -208.16226, 30.265093;
 -95.791222, -208.08894, 30.282341;
 -95.972061, -208.05875, 30.307787;
 -96.191132, -208.12895, 30.380564;
 -96.426056, -208.21881, 30.446335;
 -96.622475, -208.20158, 30.479933;
 -96.825119, -208.17769, 30.49114;
 -97.045937, -208.16542, 30.55114;
 -97.189835, -208.09044, 30.5609;
 -97.433174, -208.00072, 30.603159;
 -97.62133, -207.98737, 30.622099;
 -97.881126, -208.03433, 30.681782;
 -98.170204, -208.07005, 30.762711;
 -98.274513, -208.05959, 30.780388;
 -98.507759, -207.99576, 30.795757;
 -98.553833, -207.9883, 30.805698;
 -98.757301, -208.02733, 30.932138;
 -98.93174, -208.16713, 31.051733;
 -99.253914, -208.30849, 31.165155;
 -99.262894, -208.34586, 31.175539;
 -99.75457, -208.45644, 31.242771;
 -99.895065, -208.42039, 31.27046;
 -100.15112, -208.43542, 31.3346;
 -100.44522, -208.4436, 31.406149;
 -100.4585, -208.36627, 31.365334;
 -100.52208, -208.35072, 31.395481;
 -100.68172, -208.311, 31.408932;
 -100.76774, -208.26128, 31.391182;
 -100.89733, -208.19804, 31.41053;
 -101.02522, -208.2242, 31.395582;
 -101.11955, -208.20618, 31.40815;
 -101.21715, -208.17236, 31.415892;
 -101.29428, -208.12166, 31.412302;
 -101.32102, -208.09988, 31.420992;
 -101.32832, -208.09894, 31.424711;
 -101.43052, -208.10367, 31.448315;
 -101.46511, -208.14958, 31.48097;
 -101.51593, -208.13496, 31.494745;
 -101.59062, -208.15257, 31.502308;
 -101.60187, -208.15465, 31.509157;
 -101.71751, -208.19258, 31.536148;
 -101.92319, -208.17459, 31.569078;
 -102.15842, -208.15173, 31.541061;
 -102.37346, -208.1111, 31.59013;
 -102.47672, -208.05832, 31.600563;
 -102.50326, -208.09688, 31.608212;
 -102.59386, -208.05705, 31.616093;
 -102.60831, -208.03947, 31.613091;
 -102.54235, -207.92444, 31.560575;
 -102.58677, -207.70668, 31.47229;
 -102.6486, -207.67862, 31.489656;
 -102.61317, -207.6813, 31.471514;
 -102.63334, -207.65836, 31.492683;
 -102.68999, -207.56764, 31.481634;
 -102.66382, -207.51965, 31.475462;
 -102.67019, -207.48962, 31.442059;
 -102.96695, -207.52794, 31.519758;
 -103.06071, -207.46541, 31.518286;
 -103.15969, -207.41095, 31.551252;
 -103.31142, -207.36969, 31.56254;
 -103.52392, -207.35059, 31.606007;
 -103.71935, -207.42912, 31.627518;
 -103.73383, -207.34674, 31.612686;
 -104.55128, -207.7021, 31.793425;
 -104.65168, -207.53343, 31.747768;
 -104.70424, -207.49663, 31.741152;
 -104.71665, -207.52853, 31.744997;
 -104.79192, -207.42595, 31.749193;
 -104.84503, -207.29095, 31.75526;
 -105.1954, -207.19476, 31.760612;
 -106.36102, -206.84508, 31.722191;
 -106.41035, -206.81938, 31.708139;
 -106.38847, -206.78824, 31.688299;
 -106.37881, -206.89992, 31.729465;
 -106.29053, -206.84065, 31.678244;
 -106.36911, -206.8956, 31.696667;
 -106.50291, -206.79707, 31.707005;
 -106.50244, -206.74585, 31.684084;
 -106.58205, -206.75818, 31.699284;
 -106.6434, -206.71501, 31.689533;
 -106.60511, -206.61696, 31.63493;
 -106.66267, -206.5537, 31.632805;
 -106.70084, -206.47252, 31.625828;
 -106.66246, -206.48392, 31.610701;
 -106.64394, -206.45538, 31.595137;
 -106.73526, -206.48161, 31.631716;
 -106.90661, -206.50528, 31.671932;
 -106.94596, -206.49239, 31.666615;
 -107.03745, -206.5056, 31.686352;
 -107.07003, -206.42885, 31.683586;
 -107.07643, -206.41747, 31.665606;
 -107.09949, -206.43143, 31.62501;
 -107.12294, -206.23412, 31.567497;
 -107.08173, -206.21709, 31.540909;
 -107.09357, -206.17023, 31.523951;
 -107.0595, -206.19835, 31.508846;
 -107.05151, -206.19997, 31.496416;
 -107.09132, -206.22882, 31.51203;
 -107.12518, -206.16049, 31.507812;
 -107.06686, -206.09691, 31.510546;
 -107.14088, -206.09137, 31.530855;
 -107.15839, -206.11676, 31.550741;
 -107.12352, -206.15747, 31.539076;
 -107.11189, -206.08008, 31.505894;
 -107.16303, -206.14095, 31.55899;
 -107.2339, -206.11789, 31.562342;
 -107.21011, -206.13371, 31.553917;
 -107.31059, -206.11624, 31.584581;
 -107.49732, -205.8614, 31.544064;
 -107.79533, -205.91408, 31.631586;
 -107.81593, -205.86198, 31.630823;
 -107.89407, -205.85443, 31.655813;
 -107.8436, -205.84573, 31.638409;
 -107.91081, -205.86012, 31.66283;
 -107.98238, -205.85327, 31.67634;
 -108.00909, -205.91026, 31.704241;
 -108.05904, -205.95334, 31.731276;
 -108.07373, -205.98933, 31.747152;
 -108.13459, -206.08746, 31.799013;
 -108.19324, -206.11305, 31.80378;
 -108.22805, -206.07431, 31.751633;
 -108.25768, -206.13864, 31.787573;
 -108.323, -206.09531, 31.812071;
 -108.29736, -206.14767, 31.816162;
 -108.28674, -206.15475, 31.815479;
 -108.33781, -206.13704, 31.835304;
 -108.38287, -206.17058, 31.860077;
 -108.37045, -206.17657, 31.847193;
 -108.34206, -206.16698, 31.823082;
 -108.38972, -206.23306, 31.878544;
 -108.4355, -206.17668, 31.874599;
 -108.4771, -206.17076, 31.901323;
 -108.55099, -206.13638, 31.90633;
 -108.53938, -206.142, 31.875137;
 -108.60722, -206.1241, 31.886429;
 -108.63533, -206.09212, 31.866282;
 -108.57219, -206.07961, 31.833735;
 -108.62671, -206.0421, 31.842972;
 -108.60281, -206.04845, 31.848906;
 -108.65446, -205.98849, 31.849468;
 -108.84422, -206.01889, 31.922918;
 -109.15321, -206.03894, 32.052353;
 -109.3112, -205.88651, 32.035091;
 -109.55561, -205.82794, 32.086857;
 -109.61902, -205.89203, 32.133579;
 -109.67892, -205.86046, 32.14085;
 -109.80711, -205.64224, 32.096931;
 -110.23016, -205.3618, 32.02599;
 -110.58549, -205.06682, 31.958963;
 -110.56241, -205.06085, 31.933048;
 -110.63732, -205.19914, 32.005249;
 -110.89031, -205.09796, 32.003689;
 -111.03508, -204.69188, 31.88287;
 -110.82788, -204.61415, 31.839926;
 -110.91621, -204.46158, 31.812588;
 -111.2547, -204.42397, 31.953949;
 -111.41653, -204.41675, 31.98904;
 -111.60377, -204.29982, 31.950804;
 -111.65237, -204.29005, 31.95393;
 -111.65544, -204.32596, 31.929781;
 -111.75026, -204.34691, 31.95348;
 -111.74598, -204.32033, 31.922688;
 -111.96316, -204.298, 31.995392;
 -112.06659, -204.43948, 32.089924;
 -112.37741, -204.3232, 32.191513;
 -112.82438, -204.17334, 32.222565;
 -113.17555, -204.23659, 32.264835;
 -113.69456, -204.09695, 32.338531;
 -113.69399, -204.06866, 32.337975;
 -114.3698, -204.15823, 32.669422;
 -114.70059, -203.97406, 32.744896;
 -115.46039, -204.04678, 32.920071;
 -115.46641, -204.07736, 32.916946;
 -115.78757, -203.88548, 32.801125;
 -115.73152, -203.85762, 32.819012;
 -116.17367, -203.59727, 32.93187;
 -116.22885, -203.3549, 32.903473;
 -116.27098, -203.37755, 32.94949;
 -116.43059, -203.3058, 33.003189;
 -116.61322, -203.0047, 32.873203;
 -116.73105, -202.93143, 32.884483;
 -116.74037, -202.77309, 32.844505;
 -117.46165, -202.00804, 32.75399;
 -117.76799, -202.0145, 32.881649;
 -118.18074, -202.06252, 32.944141;
 -118.49455, -201.97368, 33.000519;
 -118.65002, -201.91956, 33.031181;
 -118.81635, -201.87791, 33.080002;
 -119.20432, -201.90833, 33.223423;
 -119.55753, -201.84216, 33.346966;
 -119.97706, -201.31982, 33.29285;
 -120.18465, -201.27655, 33.34901;
 -120.4604, -201.26871, 33.438168;
 -120.4326, -200.93571, 33.322685;
 -120.62059, -201.10661, 33.463108;
 -120.86205, -200.92555, 33.528111;
 -121.07602, -200.86278, 33.571957;
 -121.38387, -200.70811, 33.658173;
 -121.58148, -200.58025, 33.663113;
 -121.86981, -200.49326, 33.73481;
 -122.13844, -200.48778, 33.829281;
 -122.49687, -200.20064, 33.820015;
 -122.84243, -200.03177, 33.867237;
 -123.00338, -200.04318, 33.932346;
 -123.35981, -200.01959, 34.026367;
 -123.78171, -199.90628, 34.147591;
 -123.81454, -199.95459, 34.210682;
 -124.04544, -200.14177, 34.352467;
 -124.1654, -200.12712, 34.385704;
 -124.28943, -200.22073, 34.494247;
 -124.39404, -200.21729, 34.522743;
 -124.54197, -200.16545, 34.544033;
 -124.82616, -200.24545, 34.753918;
 -124.95579, -200.32657, 34.811638;
 -125.28671, -200.4725, 34.957397;
 -125.55111, -200.66957, 35.058666;
 -125.70826, -200.70087, 35.127571;
 -125.98493, -200.78204, 35.238144;
 -126.25227, -200.87805, 35.29932;
 -126.53135, -200.89755, 35.398331;
 -126.80865, -200.99818, 35.503937;
 -127.07729, -201.00638, 35.566086;
 -127.26653, -200.998, 35.670006;
 -127.44556, -201.0788, 35.779556;
 -127.63346, -201.04054, 35.865799;
 -127.6576, -201.16591, 35.915855;
 -127.62959, -201.35277, 35.945717;
 -127.77495, -201.30515, 36.043739;
 -127.95656, -201.37009, 36.099262;
 -128.31145, -201.33363, 36.274658;
 -128.41464, -201.31726, 36.31002;
 -128.67737, -201.24359, 36.455235;
 -129.48204, -201.10423, 36.695103;
 -129.7428, -201.14543, 36.887531;
 -129.85304, -201.23341, 36.92067;
 -130.16818, -201.38704, 37.112019;
 -130.45117, -201.32646, 37.194454;
 -130.6078, -201.08257, 37.21172;
 -131.08632, -200.93544, 37.397953;
 -131.41812, -201.12997, 37.488884;
 -131.74683, -201.03271, 37.616241;
 -132.10381, -201.02625, 37.755096;
 -132.19182, -200.77608, 37.745277;
 -132.43993, -200.77995, 37.877285;
 -132.63593, -200.79004, 37.975212;
 -132.74866, -200.72603, 38.025871;
 -133.02528, -200.60965, 38.188046;
 -133.35069, -200.67177, 38.343258;
 -133.37453, -200.55493, 38.372456;
 -133.60805, -200.48718, 38.494301;
 -133.94203, -200.45287, 38.650444;
 -134.14105, -200.30704, 38.75433;
 -134.55801, -200.31505, 38.950752;
 -134.8221, -200.28568, 39.055172;
 -134.88889, -200.23329, 39.07597;
 -134.89816, -200.17949, 39.075912;
 -134.916, -200.08246, 39.064251;
 -134.97588, -200.04605, 39.08548;
 -134.96822, -200.0191, 39.089031;
 -135.03824, -199.96677, 39.109482;
 -135.05821, -200.02126, 39.09898;
 -135.07053, -200.05467, 39.105301;
 -134.86359, -200.03571, 39.024273;
 -134.84785, -199.87856, 39.051491;
 -134.9064, -199.69124, 39.048443;
 -135.09593, -199.54665, 39.094349;
 -135.00229, -199.31067, 39.05138;
 -135.07297, -199.20367, 39.079052;
 -135.06949, -198.95329, 39.125782;
 -135.0538, -198.98369, 39.114307;
 -135.05463, -198.98489, 39.112095;
 -135.08012, -198.87097, 39.102238;
 -134.978, -198.90221, 39.062683;
 -134.94743, -198.9184, 39.044907;
 -135.05649, -198.91109, 39.092945;
 -135.09279, -198.92595, 39.093758;
 -135.04189, -198.98, 39.055962;
 -135.04839, -198.97426, 39.060776;
 -135.01859, -198.96172, 39.057453;
 -134.95819, -198.95807, 39.0126;
 -134.91595, -198.96031, 38.974213;
 -135.00839, -198.90068, 39.034424;
 -135.24921, -198.62816, 39.060413;
 -135.276, -198.52782, 38.986759;
 -135.32086, -198.44299, 38.980145;
 -135.38058, -198.34128, 38.980186;
 -135.47379, -198.27165, 38.977352;
 -135.51299, -198.17062, 38.97858;
 -135.61359, -198.03711, 38.977428;
 -135.69923, -197.92989, 38.978806;
 -135.80507, -197.78667, 38.958633;
 -135.86169, -197.61565, 38.922604;
 -135.96423, -197.47052, 38.952156;
 -136.27354, -197.19261, 38.974049;
 -136.49849, -197.07051, 39.044491;
 -136.53667, -196.98309, 39.042667;
 -136.41594, -196.82262, 38.937435;
 -136.50194, -196.62794, 38.888813;
 -136.45895, -196.58078, 38.842777;
 -136.50027, -196.47464, 38.835392;
 -136.55786, -196.25626, 38.786831;
 -136.29959, -196.09299, 38.617401;
 -136.24568, -196.10413, 38.578773;
 -136.32533, -195.96693, 38.584236;
 -136.3257, -195.78432, 38.524826;
 -136.3313, -195.59409, 38.515327;
 -136.29964, -195.53386, 38.497398;
 -136.17709, -195.55577, 38.456612;
 -135.92039, -195.58626, 38.314724;
 -135.78349, -195.4554, 38.241222;
 -135.8889, -195.3271, 38.211422;
 -135.88681, -195.05237, 38.169918;
 -136.10411, -194.92331, 38.195251;
 -136.00937, -194.93748, 38.135162;
 -136.01482, -194.81909, 38.119881;
 -136.05034, -194.65834, 38.09483;
 -136.07083, -194.55521, 38.085014;
 -136.15007, -194.46802, 38.094177;
 -136.14223, -194.49875, 38.092903;
 -136.11346, -194.53616, 38.08305;
 -136.1259, -194.49286, 38.073257;
 -136.08537, -194.42879, 38.059044;
 -136.20909, -194.26849, 38.06612;
 -136.07198, -194.16302, 37.968597;
 -135.9295, -194.1277, 37.907887;
 -135.83041, -194.04465, 37.832699;
 -135.82802, -193.98232, 37.809044;
 -135.75175, -193.77286, 37.745319;
 -135.70454, -193.70523, 37.712002;
 -135.58746, -193.53207, 37.622768;
 -135.76285, -193.19434, 37.566399;
 -135.82361, -193.08003, 37.597248;
 -135.85765, -192.98103, 37.59956;
 -135.97174, -192.91986, 37.603897;
 -136.47244, -192.41782, 37.669876;
 -137.17912, -191.77493, 37.747662;
 -137.56331, -191.44687, 37.770302;
 -137.71957, -191.30096, 37.79332;
 -137.78915, -190.98466, 37.732063;
 -137.73177, -190.9032, 37.694771;
 -138.22878, -190.56628, 37.776234;
 -138.29691, -190.54056, 37.787048;
 -138.35826, -190.38208, 37.730728;
 -138.32359, -190.39632, 37.685074;
 -138.686, -190.0985, 37.70335;
